part,model,optimization,opt_arm_id,opt_is_reference,opt_input_size,opt_n_slices,opt_augmentation,tumor_context_mode,roi_only_background_value,AUC,DeLong_CI_lower,DeLong_CI_upper,AUC_with_DeLong_95CI,Jackknife_CI_lower,Jackknife_CI_upper,AUC_with_Jackknife_95CI,Jackknife_min_AUC,Jackknife_max_AUC,Bootstrap_CI_lower,Bootstrap_CI_upper,AUC_with_Bootstrap_95CI,Bootstrap_repeats,Brier_score,n_test_patients,OOF_threshold,OOF_accuracy,OOF_balanced_accuracy,OOF_sensitivity,OOF_specificity,OOF_F1_score,OOF_MCC,OOF_YOUDEN,OOF_threshold_source,INSAMPLE_threshold,INSAMPLE_accuracy,INSAMPLE_balanced_accuracy,INSAMPLE_sensitivity,INSAMPLE_specificity,INSAMPLE_F1_score,INSAMPLE_MCC,INSAMPLE_YOUDEN,INSAMPLE_threshold_source,toprisk_percent,toprisk_threshold,toprisk_accuracy,toprisk_balanced_accuracy,toprisk_sensitivity,toprisk_specificity,toprisk_F1_score,toprisk_MCC,toprisk_threshold_source,DeLong_CI_method,Jackknife_CI_method,Bootstrap_CI_method
3_efficient_ml,radimagenet_resnet10t__gray3__label_thrfull__efficient_ML|NAIVE_BAYES,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.845878136200717,0.6691569731336989,1.0,0.846 (0.669–1.000),0.6619912750322744,1.0,0.846 (0.662–1.000),0.8306451612903225,0.9274193548387097,0.6559139784946236,0.9820788530465949,0.846 (0.656–0.982),2000,0.13145605777612607,40,0.19327434090969212,0.85,0.8637992831541219,0.8888888888888888,0.8387096774193549,0.7272727272727273,0.6486947424124406,0.7275985663082438,development pooled OOF Youden threshold applied unchanged to holdout,0.04001500650540121,0.7,0.7670250896057347,0.8888888888888888,0.6451612903225806,0.5714285714285714,0.4465784056997895,0.5340501792114694,full-development in-sample Youden threshold applied to holdout,25.0,0.6563358737807161,0.875,0.8405017921146953,0.7777777777777778,0.9032258064516129,0.7368421052631579,0.6567360733292693,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,imagenet_resnet18__gray3__label_thrfull__efficient_ML|LOGREG,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.6164874551971326,0.40811515777293306,0.8248597526213323,0.616 (0.408–0.825),0.400899503202776,0.8320754071914891,0.616 (0.401–0.832),0.5725806451612904,0.685483870967742,0.4014336917562724,0.8064516129032258,0.616 (0.401–0.806),2000,0.2876748948949408,40,0.4640380644996469,0.625,0.5609318996415771,0.4444444444444444,0.6774193548387096,0.34782608695652173,0.10669059166873285,0.12186379928315416,development pooled OOF Youden threshold applied unchanged to holdout,0.39665020661491496,0.6,0.5842293906810037,0.5555555555555556,0.6129032258064516,0.38461538461538464,0.14230081178013268,0.16845878136200731,full-development in-sample Youden threshold applied to holdout,25.0,0.8789166295111883,0.675,0.553763440860215,0.3333333333333333,0.7741935483870968,0.3157894736842105,0.10369516947304253,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
4_cnn_finetuned,imagenet_resnet18|finetune_improved|thrfull,False,,False,224,1,BASIC,MIN_BBOX,,0.6129032258064516,0.3704029861215023,0.8554034654914007,0.613 (0.370–0.855),0.36031160733244044,0.8654948442804629,0.613 (0.360–0.865),0.564516129032258,0.6612903225806451,0.3798387096774195,0.8387992831541214,0.613 (0.380–0.839),2000,0.2678686425427778,40,0.5956156551837921,0.675,0.6326164874551972,0.5555555555555556,0.7096774193548387,0.43478260869565216,0.23220893480841856,,median repeat-wise development fine-tuned outer-OOF Youden threshold matched to final refit model family applied unchanged to holdout,,,,,,,,,,25.0,0.7741946578025818,0.725,0.6254480286738351,0.4444444444444444,0.8064516129032258,0.42105263157894735,0.24195539543709924,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,imagenet_densenet121__gray3__label_thrfull__efficient_ML|LOGREG,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.5770609318996416,0.3100446561103364,0.8440772076889468,0.577 (0.310–0.844),0.2983637101439075,0.8557581536553757,0.577 (0.298–0.856),0.532258064516129,0.6491935483870968,0.32258064516129026,0.8279569892473118,0.577 (0.323–0.828),2000,0.23656721348435603,40,0.6085414130312297,0.75,0.6415770609318996,0.4444444444444444,0.8387096774193549,0.4444444444444444,0.2831541218637993,0.2831541218637992,development pooled OOF Youden threshold applied unchanged to holdout,0.6177518137155074,0.75,0.6415770609318996,0.4444444444444444,0.8387096774193549,0.4444444444444444,0.2831541218637993,0.2831541218637992,full-development in-sample Youden threshold applied to holdout,25.0,0.5879951323608533,0.775,0.6971326164874552,0.5555555555555556,0.8387096774193549,0.5263157894736842,0.38021562140115595,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
4_cnn_finetuned,radimagenet_resnet18|finetune_improved|thrfull,False,,False,224,1,BASIC,MIN_BBOX,,0.5734767025089607,0.2940501223593904,0.8529032826585308,0.573 (0.294–0.853),0.2813441158234674,0.8656092891944539,0.573 (0.281–0.866),0.5201612903225806,0.6451612903225806,0.3010752688172043,0.8494623655913979,0.573 (0.301–0.849),2000,0.20784742246824814,40,0.5382623076438904,0.8,0.6738351254480286,0.4444444444444444,0.9032258064516129,0.5,0.3820882150183648,,median repeat-wise development fine-tuned outer-OOF Youden threshold matched to final refit model family applied unchanged to holdout,,,,,,,,,,25.0,0.48329493403434753,0.725,0.6254480286738351,0.4444444444444444,0.8064516129032258,0.42105263157894735,0.24195539543709924,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,imagenet_inceptionv3__gray3__label_thrfull__efficient_ML|NAIVE_BAYES,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.5734767025089605,0.34721189546010967,0.7997415095578114,0.573 (0.347–0.800),0.3385937307311946,0.8083596742867265,0.573 (0.339–0.808),0.5201612903225806,0.6330645161290323,0.35842293906810035,0.7814516129032254,0.573 (0.358–0.781),2000,0.3526638832137698,40,0.043620118499757374,0.325,0.525089605734767,0.8888888888888888,0.16129032258064516,0.37209302325581395,0.058682803063249966,0.05017921146953408,development pooled OOF Youden threshold applied unchanged to holdout,0.6482099106675232,0.475,0.4247311827956989,0.3333333333333333,0.5161290322580645,0.2222222222222222,-0.12635708425057254,-0.15053763440860224,full-development in-sample Youden threshold applied to holdout,25.0,0.8310137284887865,0.675,0.553763440860215,0.3333333333333333,0.7741935483870968,0.3157894736842105,0.10369516947304253,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
4_cnn_finetuned,imagenet_densenet121|finetune_improved|thrfull,False,,False,224,1,BASIC,MIN_BBOX,,0.5519713261648745,0.3111336575935748,0.792808994736174,0.552 (0.311–0.793),0.30119620386110585,0.8027464484686433,0.552 (0.301–0.803),0.4959677419354839,0.6129032258064516,0.31899641577060933,0.7777777777777778,0.552 (0.319–0.778),2000,0.21954210841795518,40,0.5680004954338074,0.7,0.5304659498207885,0.2222222222222222,0.8387096774193549,0.25,0.06696391397229073,,median repeat-wise development fine-tuned outer-OOF Youden threshold matched to final refit model family applied unchanged to holdout,,,,,,,,,,25.0,0.504343569278717,0.675,0.553763440860215,0.3333333333333333,0.7741935483870968,0.3157894736842105,0.10369516947304253,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
1_cnn_end2end,radimagenet_resnet18|frozen|thrfull,False,,False,224,1,FLIPS,MIN_BBOX,,0.5412186379928315,0.24667111032699246,0.8357661656586706,0.541 (0.247–0.836),0.23312905925858068,0.8493082167270825,0.541 (0.233–0.849),0.4838709677419355,0.6088709677419355,0.2616487455197133,0.8387992831541214,0.541 (0.262–0.839),2000,0.20995573581338248,40,0.4878886714577675,0.825,0.6899641577060931,0.4444444444444444,0.9354838709677419,0.5333333333333333,0.4443126517646069,,development pooled OOF Youden threshold applied unchanged to holdout,,,,,,,,,,25.0,0.47489291429519653,0.725,0.6254480286738351,0.4444444444444444,0.8064516129032258,0.42105263157894735,0.24195539543709924,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,imagenet_inceptionv3__gray3__label_thrfull__efficient_ML|LOGREG,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.5412186379928315,0.335609992249259,0.7468272837364041,0.541 (0.336–0.747),0.32896661461085314,0.7534706613748099,0.541 (0.329–0.753),0.48387096774193544,0.5806451612903225,0.34767025089605735,0.7384408602150534,0.541 (0.348–0.738),2000,0.34522679220544983,40,0.6478143362489783,0.55,0.4731182795698925,0.3333333333333333,0.6129032258064516,0.25,-0.046373889576016826,-0.053763440860215006,development pooled OOF Youden threshold applied unchanged to holdout,0.4324319895144255,0.475,0.46415770609318996,0.4444444444444444,0.4838709677419355,0.27586206896551724,-0.05986843400892497,-0.07168458781362008,full-development in-sample Youden threshold applied to holdout,25.0,0.8357513549423846,0.625,0.482078853046595,0.2222222222222222,0.7419354838709677,0.21052631578947367,-0.03456505649101418,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,imagenet_resnet50__gray3__label_thrfull__efficient_ML|LOGREG,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.5376344086021505,0.27545808837311225,0.7998107288311888,0.538 (0.275–0.800),0.2640850916018254,0.8111837256024756,0.538 (0.264–0.811),0.4838709677419355,0.5967741935483871,0.29032258064516125,0.7922043010752684,0.538 (0.290–0.792),2000,0.24933181782709735,40,0.4704250839761572,0.475,0.503584229390681,0.5555555555555556,0.45161290322580644,0.3225806451612903,0.006017004011932026,0.007168458781362075,development pooled OOF Youden threshold applied unchanged to holdout,0.521487718677859,0.65,0.5770609318996416,0.4444444444444444,0.7096774193548387,0.36363636363636365,0.13740824592972878,0.15412186379928317,full-development in-sample Youden threshold applied to holdout,25.0,0.5797436378890036,0.725,0.6254480286738351,0.4444444444444444,0.8064516129032258,0.42105263157894735,0.24195539543709924,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,imagenet_resnet50__gray3__label_thrfull__efficient_ML|NAIVE_BAYES,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.5268817204301075,0.2749297053502343,0.7788337355099807,0.527 (0.275–0.779),0.2643406076963176,0.7894228331638974,0.527 (0.264–0.789),0.47580645161290325,0.5846774193548387,0.2903225806451613,0.7706989247311824,0.527 (0.290–0.771),2000,0.29138352365796505,40,0.0027137836603200543,0.275,0.492831541218638,0.8888888888888888,0.0967741935483871,0.35555555555555557,-0.019956144669641657,-0.014336917562724039,development pooled OOF Youden threshold applied unchanged to holdout,0.3817908150566879,0.575,0.5286738351254481,0.4444444444444444,0.6129032258064516,0.32,0.04888237167378443,0.057347670250896154,full-development in-sample Youden threshold applied to holdout,25.0,0.7108163435688484,0.725,0.6254480286738351,0.4444444444444444,0.8064516129032258,0.42105263157894735,0.24195539543709924,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
1_cnn_end2end,imagenet_densenet121|frozen|thrfull,False,,False,224,1,FLIPS,MIN_BBOX,,0.5232974910394266,0.26698428701051097,0.7796106950683421,0.523 (0.267–0.780),0.2559652263995685,0.7906297556792847,0.523 (0.256–0.791),0.46774193548387094,0.5846774193548387,0.2866487455197134,0.7670250896057347,0.523 (0.287–0.767),2000,0.26431544832714376,40,0.5285434573888779,0.575,0.5286738351254481,0.4444444444444444,0.6129032258064516,0.32,0.04888237167378443,,development pooled OOF Youden threshold applied unchanged to holdout,,,,,,,,,,25.0,0.6100592017173767,0.675,0.553763440860215,0.3333333333333333,0.7741935483870968,0.3157894736842105,0.10369516947304253,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,choi_idh__keep__label_thrfull__efficient_ML|LOGREG,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.43010752688172044,0.19927761465078367,0.6609374391126572,0.430 (0.199–0.661),0.19018598323606506,0.6700290705273758,0.430 (0.190–0.670),0.3588709677419355,0.4798387096774194,0.21863799283154123,0.6666666666666666,0.430 (0.219–0.667),2000,0.2645925220950437,40,0.3265026168455637,0.2,0.4050179211469534,0.7777777777777778,0.03225806451612903,0.30434782608695654,-0.30117039501358545,-0.1899641577060932,development pooled OOF Youden threshold applied unchanged to holdout,0.402909567307197,0.325,0.44623655913978494,0.6666666666666666,0.22580645161290322,0.3076923076923077,-0.10369516947304253,-0.10752688172043012,full-development in-sample Youden threshold applied to holdout,25.0,0.5774333789546124,0.625,0.482078853046595,0.2222222222222222,0.7419354838709677,0.21052631578947367,-0.03456505649101418,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,choi_idh__keep__label_thrfull__efficient_ML|NAIVE_BAYES,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.3691756272401433,0.15526394531246435,0.5830873091678224,0.369 (0.155–0.583),0.14750190746024847,0.5908493470200381,0.369 (0.148–0.591),0.2983870967741935,0.41129032258064513,0.17562724014336917,0.5913978494623655,0.369 (0.176–0.591),2000,0.5193827714516228,40,3.073501305278577e-07,0.25,0.43727598566308246,0.7777777777777778,0.0967741935483871,0.3181818181818182,-0.15839698777049716,-0.1254480286738351,development pooled OOF Youden threshold applied unchanged to holdout,0.9655219408960432,0.475,0.34587813620071683,0.1111111111111111,0.5806451612903226,0.08695652173913043,-0.26986443775032426,-0.30824372759856633,full-development in-sample Youden threshold applied to holdout,25.0,0.9887160996905996,0.575,0.41039426523297495,0.1111111111111111,0.7096774193548387,0.10526315789473684,-0.17282528245507087,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
