part,model,optimization,opt_arm_id,opt_is_reference,opt_input_size,opt_n_slices,opt_augmentation,tumor_context_mode,roi_only_background_value,AUC,DeLong_CI_lower,DeLong_CI_upper,AUC_with_DeLong_95CI,Jackknife_CI_lower,Jackknife_CI_upper,AUC_with_Jackknife_95CI,Jackknife_min_AUC,Jackknife_max_AUC,Bootstrap_CI_lower,Bootstrap_CI_upper,AUC_with_Bootstrap_95CI,Bootstrap_repeats,Brier_score,n_test_patients,OOF_threshold,OOF_accuracy,OOF_balanced_accuracy,OOF_sensitivity,OOF_specificity,OOF_F1_score,OOF_MCC,OOF_YOUDEN,OOF_threshold_source,INSAMPLE_threshold,INSAMPLE_accuracy,INSAMPLE_balanced_accuracy,INSAMPLE_sensitivity,INSAMPLE_specificity,INSAMPLE_F1_score,INSAMPLE_MCC,INSAMPLE_YOUDEN,INSAMPLE_threshold_source,toprisk_percent,toprisk_threshold,toprisk_accuracy,toprisk_balanced_accuracy,toprisk_sensitivity,toprisk_specificity,toprisk_F1_score,toprisk_MCC,toprisk_threshold_source,DeLong_CI_method,Jackknife_CI_method,Bootstrap_CI_method
4_cnn_finetuned,radimagenet_resnet10t|finetune_improved|thrfull,False,,False,224,1,BASIC,MIN_BBOX,,1.0,1.0,1.0,1.000 (1.000–1.000),1.0,1.0,1.000 (1.000–1.000),1.0,1.0,0.9999999999999999,1.0,1.000 (1.000–1.000),2000,0.18005592145422394,28,0.4738549739122391,1.0,1.0,1.0,1.0,1.0,1.0,,median repeat-wise development fine-tuned outer-OOF Youden threshold matched to final refit model family applied unchanged to holdout,,,,,,,,,,25.0,0.4706820249557495,0.9642857142857143,0.9772727272727273,1.0,0.9545454545454546,0.9230769230769231,0.9045340337332909,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,radimagenet_resnet18__gray3__label_thrfull__efficient_ML|LOGREG,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.7196969696969697,0.44309403979924533,0.9962998995946941,0.720 (0.443–0.996),0.42414337018758935,1.0,0.720 (0.424–1.000),0.6636363636363637,0.8363636363636363,0.4393939393939394,0.9469696969696969,0.720 (0.439–0.947),2000,0.22816453395398306,28,0.5365176722308036,0.6785714285714286,0.6136363636363636,0.5,0.7272727272727273,0.4,0.19968076595771792,0.2272727272727273,development pooled OOF Youden threshold applied unchanged to holdout,0.5208460868005154,0.7142857142857143,0.696969696969697,0.6666666666666666,0.7272727272727273,0.5,0.3373495424699933,0.39393939393939403,full-development in-sample Youden threshold applied to holdout,25.0,0.5829469348912474,0.75,0.6590909090909092,0.5,0.8181818181818182,0.46153846153846156,0.30151134457776363,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,radimagenet_resnet50__gray3__label_thrfull__efficient_ML|NAIVE_BAYES,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.7196969696969697,0.489587320428054,0.9498066189658855,0.720 (0.490–0.950),0.47622911071626484,0.9631648286776746,0.720 (0.476–0.963),0.6636363636363637,0.7909090909090909,0.48484848484848486,0.9244318181818171,0.720 (0.485–0.924),2000,0.7121679035758637,28,0.6834840751372825,0.2857142857142857,0.5454545454545454,1.0,0.09090909090909091,0.375,0.14484136487558028,0.09090909090909083,development pooled OOF Youden threshold applied unchanged to holdout,0.9999853714143705,0.75,0.6590909090909092,0.5,0.8181818181818182,0.46153846153846156,0.30151134457776363,0.31818181818181834,full-development in-sample Youden threshold applied to holdout,25.0,0.9999878833909622,0.75,0.6590909090909092,0.5,0.8181818181818182,0.46153846153846156,0.30151134457776363,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
4_cnn_finetuned,radimagenet_resnet18|finetune_improved|thrfull,False,,False,224,1,BASIC,MIN_BBOX,,0.7045454545454545,0.44492102489000374,0.9641698842009054,0.705 (0.445–0.964),0.42843518921206336,0.9806557198788456,0.705 (0.428–0.981),0.6454545454545455,0.7636363636363637,0.4318181818181819,0.9242424242424242,0.705 (0.432–0.924),2000,0.19869588304008695,28,0.5468504130840302,0.8214285714285714,0.7045454545454546,0.5,0.9090909090909091,0.5454545454545454,0.4382862782019066,,median repeat-wise development fine-tuned outer-OOF Youden threshold matched to final refit model family applied unchanged to holdout,,,,,,,,,,25.0,0.4907354414463043,0.75,0.6590909090909092,0.5,0.8181818181818182,0.46153846153846156,0.30151134457776363,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
1_cnn_end2end,radimagenet_resnet18|frozen|thrfull,False,,False,224,1,FLIPS,MIN_BBOX,,0.6893939393939393,0.37115292521609056,1.0,0.689 (0.371–1.000),0.34808244402400745,1.0,0.689 (0.348–1.000),0.6272727272727273,0.8090909090909091,0.3712121212121212,0.962121212121212,0.689 (0.371–0.962),2000,0.18132028306539735,28,0.5425463393330574,0.8214285714285714,0.7045454545454546,0.5,0.9090909090909091,0.5454545454545454,0.4382862782019066,,development pooled OOF Youden threshold applied unchanged to holdout,,,,,,,,,,25.0,0.4793265759944916,0.75,0.6590909090909092,0.5,0.8181818181818182,0.46153846153846156,0.30151134457776363,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
4_cnn_finetuned,imagenet_densenet121|finetune_improved|thrfull,False,,False,224,1,BASIC,MIN_BBOX,,0.6742424242424243,0.373072686797349,0.9754121616874993,0.674 (0.373–0.975),0.3523192542691284,0.9961655942157202,0.674 (0.352–0.996),0.6181818181818182,0.8,0.36344696969697,0.9395833333333323,0.674 (0.363–0.940),2000,0.21992624561613083,28,0.5284570455551147,0.6785714285714286,0.6136363636363636,0.5,0.7272727272727273,0.4,0.19968076595771792,,median repeat-wise development fine-tuned outer-OOF Youden threshold matched to final refit model family applied unchanged to holdout,,,,,,,,,,25.0,0.6107789874076843,0.75,0.6590909090909092,0.5,0.8181818181818182,0.46153846153846156,0.30151134457776363,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,imagenet_densenet121__gray3__label_thrfull__efficient_ML|NAIVE_BAYES,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.6515151515151515,0.36096965886743054,0.9420606441628725,0.652 (0.361–0.942),0.34158080099201493,0.961449502038288,0.652 (0.342–0.961),0.5909090909090908,0.7545454545454545,0.36363636363636365,0.9015151515151515,0.652 (0.364–0.902),2000,0.25046854790300976,28,0.4115662400564081,0.6071428571428571,0.5681818181818181,0.5,0.6363636363636364,0.35294117647058826,0.11456837051138262,0.13636363636363624,development pooled OOF Youden threshold applied unchanged to holdout,0.7225774109282637,0.7857142857142857,0.6818181818181819,0.5,0.8636363636363636,0.5,0.36363636363636365,0.36363636363636376,full-development in-sample Youden threshold applied to holdout,25.0,0.7131187974399892,0.75,0.6590909090909092,0.5,0.8181818181818182,0.46153846153846156,0.30151134457776363,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,imagenet_resnet50__gray3__label_thrfull__efficient_ML|NAIVE_BAYES,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.6515151515151515,0.28180901281691634,1.0,0.652 (0.282–1.000),0.2546666470811511,1.0,0.652 (0.255–1.000),0.5909090909090909,0.7818181818181817,0.303030303030303,0.9698863636363626,0.652 (0.303–0.970),2000,0.16201393565649452,28,0.9063620981745474,0.75,0.4772727272727273,0.0,0.9545454545454546,0.0,-0.1005037815259212,-0.045454545454545414,development pooled OOF Youden threshold applied unchanged to holdout,0.4927815567807474,0.8214285714285714,0.6439393939393939,0.3333333333333333,0.9545454545454546,0.4444444444444444,0.3819143697985006,0.28787878787878785,full-development in-sample Youden threshold applied to holdout,25.0,0.3557051417320072,0.8214285714285714,0.7651515151515151,0.6666666666666666,0.8636363636363636,0.6153846153846154,0.502518907629606,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,imagenet_densenet121__gray3__label_thrfull__efficient_ML|LOGREG,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.6363636363636364,0.36299058103658804,0.9097366916906846,0.636 (0.363–0.910),0.346319554511155,0.9264077182161177,0.636 (0.346–0.926),0.5818181818181818,0.7454545454545454,0.36363636363636365,0.8787878787878788,0.636 (0.364–0.879),2000,0.2379888097390637,28,0.48236510244491104,0.6071428571428571,0.5681818181818181,0.5,0.6363636363636364,0.35294117647058826,0.11456837051138262,0.13636363636363624,development pooled OOF Youden threshold applied unchanged to holdout,0.5562075746998842,0.6785714285714286,0.553030303030303,0.3333333333333333,0.7727272727272727,0.3076923076923077,0.10050378152592121,0.10606060606060597,full-development in-sample Youden threshold applied to holdout,25.0,0.5650025289400346,0.6785714285714286,0.553030303030303,0.3333333333333333,0.7727272727272727,0.3076923076923077,0.10050378152592121,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,imagenet_inceptionv3__gray3__label_thrfull__efficient_ML|NAIVE_BAYES,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.6287878787878788,0.3973135535220137,0.8602622040537439,0.629 (0.397–0.860),0.38641069241133663,0.8711650651644209,0.629 (0.386–0.871),0.5636363636363637,0.6818181818181819,0.3863636363636364,0.8409090909090908,0.629 (0.386–0.841),2000,0.4166692584493646,28,0.7694481002833691,0.5,0.5606060606060606,0.6666666666666666,0.45454545454545453,0.36363636363636365,0.10050378152592121,0.1212121212121211,development pooled OOF Youden threshold applied unchanged to holdout,0.8586993453640173,0.5714285714285714,0.606060606060606,0.6666666666666666,0.5454545454545454,0.4,0.17407765595569785,0.21212121212121193,full-development in-sample Youden threshold applied to holdout,25.0,0.9521049734716058,0.6785714285714286,0.553030303030303,0.3333333333333333,0.7727272727272727,0.3076923076923077,0.10050378152592121,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,choi_idh__keep__label_thrfull__efficient_ML|LOGREG,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.6212121212121212,0.2655627936697751,0.9768614487544673,0.621 (0.266–0.977),0.23989823979808955,1.0,0.621 (0.240–1.000),0.5545454545454546,0.7454545454545455,0.30303030303030304,0.9393939393939393,0.621 (0.303–0.939),2000,0.2250813943122835,28,0.4559914540638812,0.6071428571428571,0.6287878787878788,0.6666666666666666,0.5909090909090909,0.42105263157894735,0.2119213177352503,0.25757575757575757,development pooled OOF Youden threshold applied unchanged to holdout,0.5295315577628029,0.75,0.6590909090909092,0.5,0.8181818181818182,0.46153846153846156,0.30151134457776363,0.31818181818181834,full-development in-sample Youden threshold applied to holdout,25.0,0.5503372007327179,0.75,0.6590909090909092,0.5,0.8181818181818182,0.46153846153846156,0.30151134457776363,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,imagenet_inceptionv3__gray3__label_thrfull__efficient_ML|LOGREG,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.6136363636363636,0.36871050993956933,0.8585622173331582,0.614 (0.369–0.859),0.3560809185831334,0.8711918086895939,0.614 (0.356–0.871),0.5636363636363637,0.6727272727272727,0.3560606060606061,0.8484848484848485,0.614 (0.356–0.848),2000,0.30254818013780194,28,0.5313778258613465,0.5714285714285714,0.5454545454545454,0.5,0.5909090909090909,0.3333333333333333,0.07537783614444091,0.09090909090909083,development pooled OOF Youden threshold applied unchanged to holdout,0.579431169018455,0.5714285714285714,0.5454545454545454,0.5,0.5909090909090909,0.3333333333333333,0.07537783614444091,0.09090909090909083,full-development in-sample Youden threshold applied to holdout,25.0,0.8279133952223587,0.6785714285714286,0.553030303030303,0.3333333333333333,0.7727272727272727,0.3076923076923077,0.10050378152592121,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,choi_idh__keep__label_thrfull__efficient_ML|NAIVE_BAYES,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.4015151515151515,0.12103755662265847,0.6819927464076444,0.402 (0.121–0.682),0.10372795432542992,0.6993023487048731,0.402 (0.104–0.699),0.3090909090909091,0.4727272727272728,0.15151515151515152,0.6742424242424243,0.402 (0.152–0.674),2000,0.4786932826915652,28,0.025969419317753883,0.42857142857142855,0.5151515151515151,0.6666666666666666,0.36363636363636365,0.3333333333333333,0.025949964805384102,0.030303030303030276,development pooled OOF Youden threshold applied unchanged to holdout,0.0014593294121695193,0.35714285714285715,0.46969696969696967,0.6666666666666666,0.2727272727272727,0.3076923076923077,-0.055048188256318034,-0.06060606060606066,full-development in-sample Youden threshold applied to holdout,25.0,0.985949395724425,0.6071428571428571,0.44696969696969696,0.16666666666666666,0.7272727272727273,0.15384615384615385,-0.10050378152592121,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
